414,Pärnu Airport,Parnu,Estonia,EPU,EEPU,58.41899872,24.4727993,47,2,E,Europe/Tallinn,airport,OurAirports
415,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,EETN,59.41329956,24.83279991,131,2,E,Europe/Tallinn,airport,OurAirports
416,Tartu Airport,Tartu,Estonia,TAY,EETU,58.30749893,26.69039917,219,2,E,Europe/Tallinn,airport,OurAirports
417,Enontekio Airport,Enontekio,Finland,ENF,EFET,68.36260223,23.42429924,1005,2,E,Europe/Helsinki,airport,OurAirports
418,Eura Airport,Eura,Finland,\N,EFEU,61.11610031,22.20140076,259,2,E,Europe/Helsinki,airport,OurAirports
419,Halli Airport,Halli,Finland,KEV,EFHA,61.856039,24.786686,479,2,E,Europe/Helsinki,airport,OurAirports
420,Helsinki Malmi Airport,Helsinki,Finland,HEM,EFHF,60.25460052,25.0428009,57,2,E,Europe/Helsinki,airport,OurAirports
421,Helsinki Vantaa Airport,Helsinki,Finland,HEL,EFHK,60.31719971,24.9633007,179,2,E,Europe/Helsinki,airport,OurAirports
422,Hameenkyro Airport,Hameenkyro,Finland,\N,EFHM,61.68970108,23.07369995,449,2,E,Europe/Helsinki,airport,OurAirports
423,Hanko Airport,Hanko,Finland,\N,EFHN,59.84889984,23.08359909,20,2,E,Europe/Helsinki,airport,OurAirports
424,Hyvinkää Airfield,Hyvinkaa,Finland,HYV,EFHV,60.65439987,24.8810997,430,2,E,Europe/Helsinki,airport,OurAirports
425,Kiikala Airport,Kikala,Finland,\N,EFIK,60.46250153,23.65250015,381,2,E,Europe/Helsinki,airport,OurAirports
426,Immola Airport,Immola,Finland,\N,EFIM,61.24919891,28.90369987,338,2,E,Europe/Helsinki,airport,OurAirports
427,Kitee Airport,Kitee,Finland,KTQ,EFIT,62.1661,30.073601,364,2,E,Europe/Helsinki,airport,OurAirports
428,Ivalo Airport,Ivalo,Finland,IVL,EFIV,68.6072998,27.40530014,481,2,E,Europe/Helsinki,airport,OurAirports
429,Joensuu Airport,Joensuu,Finland,JOE,EFJO,62.66289902,29.60750008,398,2,E,Europe/Helsinki,airport,OurAirports
430,Jyvaskyla Airport,Jyvaskyla,Finland,JYV,EFJY,62.3995018,25.67830086,459,2,E,Europe/Helsinki,airport,OurAirports
431,Kauhava Airport,Kauhava,Finland,KAU,EFKA,63.127102,23.051399,151,2,E,Europe/Helsinki,airport,OurAirports
432,Kemi-Tornio Airport,Kemi,Finland,KEM,EFKE,65.77870178,24.58209991,61,2,E,Europe/Helsinki,airport,OurAirports
433,Kajaani Airport,Kajaani,Finland,KAJ,EFKI,64.28549957,27.69239998,483,2,E,Europe/Helsinki,airport,OurAirports
434,Kauhajoki Airport,Kauhajoki,Finland,KHJ,EFKJ,62.46250153,22.39310074,407,2,E,Europe/Helsinki,airport,OurAirports
435,Kokkola-Pietarsaari Airport,Kruunupyy,Finland,KOK,EFKK,63.72119904,23.14310074,84,2,E,Europe/Helsinki,airport,OurAirports
436,Kemijarvi Airport,Kemijarvi,Finland,\N,EFKM,66.712898,27.156799,692,2,E,Europe/Helsinki,airport,OurAirports
437,Kuusamo Airport,Kuusamo,Finland,KAO,EFKS,65.98760223,29.23940086,866,2,E,Europe/Helsinki,airport,OurAirports
438,Kittilä Airport,Kittila,Finland,KTT,EFKT,67.7009964,24.84679985,644,2,E,Europe/Helsinki,airport,OurAirports
439,Kuopio Airport,Kuopio,Finland,KUO,EFKU,63.00709915,27.79780006,323,2,E,Europe/Helsinki,airport,OurAirports
440,Lahti Vesivehmaa Airport,Vesivehmaa,Finland,QLF,EFLA,61.144199,25.693501,502,2,E,Europe/Helsinki,airport,OurAirports
441,Lappeenranta Airport,Lappeenranta,Finland,LPP,EFLP,61.044601,28.144743,349,2,E,Europe/Helsinki,airport,OurAirports
442,Mariehamn Airport,Mariehamn,Finland,MHQ,EFMA,60.12220001,19.89819908,17,2,E,Europe/Mariehamn,airport,OurAirports
443,Menkijarvi Airport,Menkijarvi,Finland,\N,EFME,62.94670105,23.51889992,331,2,E,Europe/Helsinki,airport,OurAirports
444,Mikkeli Airport,Mikkeli,Finland,MIK,EFMI,61.6866,27.201799,329,2,E,Europe/Helsinki,airport,OurAirports
445,Nummela Airport,Nummela,Finland,\N,EFNU,60.33390045,24.29640007,367,2,E,Europe/Helsinki,airport,OurAirports
446,Oulu Airport,Oulu,Finland,OUL,EFOU,64.93009949,25.35460091,47,2,E,Europe/Helsinki,airport,OurAirports
447,Piikajarvi Airport,Piikajarvi,Finland,\N,EFPI,61.24560165,22.19339943,148,2,E,Europe/Helsinki,airport,OurAirports
448,Pori Airport,Pori,Finland,POR,EFPO,61.46170044,21.79999924,44,2,E,Europe/Helsinki,airport,OurAirports
449,Pudasjärvi Airport,Pudasjarvi,Finland,\N,EFPU,65.40219879,26.94689941,397,2,E,Europe/Helsinki,airport,OurAirports
450,Pyhäsalmi Airport,Pyhasalmi,Finland,\N,EFPY,63.73189926,25.92630005,528,2,E,Europe/Helsinki,airport,OurAirports
451,Raahe Pattijoki Airport,Pattijoki,Finland,\N,EFRH,64.68810272,24.69580078,118,2,E,Europe/Helsinki,airport,OurAirports
452,Rantasalmi Airport,Rantasalmi,Finland,\N,EFRN,62.06549835,28.35650063,292,2,E,Europe/Helsinki,airport,OurAirports
453,Rovaniemi Airport,Rovaniemi,Finland,RVN,EFRO,66.56479645,25.83040047,642,2,E,Europe/Helsinki,airport,OurAirports
454,Rayskala Airport,Rayskala,Finland,\N,EFRY,60.74470139,24.10779953,407,2,E,Europe/Helsinki,airport,OurAirports
455,Savonlinna Airport,Savonlinna,Finland,SVL,EFSA,61.94309998,28.94510078,311,2,E,Europe/Helsinki,airport,OurAirports
456,Selanpaa Airport,Selanpaa,Finland,\N,EFSE,61.06240082,26.7989006,417,2,E,Europe/Helsinki,airport,OurAirports
457,Sodankyla Airport,Sodankyla,Finland,SOT,EFSO,67.39499664,26.61910057,602,2,E,Europe/Helsinki,airport,OurAirports
458,Tampere-Pirkkala Airport,Tampere,Finland,TMP,EFTP,61.41410065,23.60440063,390,2,E,Europe/Helsinki,airport,OurAirports
459,Teisko Airport,Teisko,Finland,\N,EFTS,61.7733,24.027,515,2,E,Europe/Helsinki,airport,OurAirports
460,Turku Airport,Turku,Finland,TKU,EFTU,60.51409912,22.26280022,161,2,E,Europe/Helsinki,airport,OurAirports
461,Utti Air Base,Utti,Finland,UTI,EFUT,60.89640045,26.93840027,339,2,E,Europe/Helsinki,airport,OurAirports
462,Vaasa Airport,Vaasa,Finland,VAA,EFVA,63.05070114,21.7621994,19,2,E,Europe/Helsinki,airport,OurAirports
463,Varkaus Airport,Varkaus,Finland,VRK,EFVR,62.17110062,27.86860085,286,2,E,Europe/Helsinki,airport,OurAirports
464,Ylivieska Airfield,Ylivieska-raudaskyla,Finland,YLI,EFYL,64.0547222,24.7252778,252,2,E,Europe/Helsinki,airport,OurAirports
465,Belfast International Airport,Belfast,United Kingdom,BFS,EGAA,54.65750122,-6.215829849,268,0,E,Europe/London,airport,OurAirports
466,St Angelo Airport,Enniskillen,United Kingdom,ENK,EGAB,54.39889908,-7.651669979,155,0,E,Europe/London,airport,OurAirports
467,George Best Belfast City Airport,Belfast,United Kingdom,BHD,EGAC,54.61809921,-5.872499943,15,0,E,Europe/London,airport,OurAirports
468,City of Derry Airport,Londonderry,United Kingdom,LDY,EGAE,55.0428009,-7.161109924,22,0,E,Europe/London,airport,OurAirports
469,Birmingham International Airport,Birmingham,United Kingdom,BHX,EGBB,52.45389938,-1.748029947,327,0,E,Europe/London,airport,OurAirports
470,Coventry Airport,Coventry,United Kingdom,CVT,EGBE,52.36970139,-1.479719996,267,0,E,Europe/London,airport,OurAirports
471,Leicester Airport,Leicester,United Kingdom,\N,EGBG,52.60779953,-1.031939983,469,0,E,Europe/London,airport,OurAirports
472,Gloucestershire Airport,Golouchestershire,United Kingdom,GLO,EGBJ,51.89419937,-2.167220116,101,0,E,Europe/London,airport,OurAirports
474,Wolverhampton Halfpenny Green Airport,Halfpenny Green,United Kingdom,\N,EGBO,52.51750183,-2.259439945,283,0,E,Europe/London,airport,OurAirports
475,Cotswold Airport,Pailton,United Kingdom,GBA,EGBP,51.668095,-2.05694,433,0,E,Europe/London,airport,OurAirports
476,Turweston Airport,Turweston,United Kingdom,\N,EGBT,52.04079819,-1.095559955,448,0,E,Europe/London,airport,OurAirports
477,Wellesbourne Mountford Airport,Wellesbourne,United Kingdom,\N,EGBW,52.19219971,-1.614439964,159,0,E,Europe/London,airport,OurAirports
478,Manchester Airport,Manchester,United Kingdom,MAN,EGCC,53.35369873,-2.274950027,257,0,E,Europe/London,airport,OurAirports
479,Manchester Woodford Airport,Woodfort,United Kingdom,\N,EGCD,53.3381,-2.14889,295,0,E,Europe/London,airport,OurAirports
480,Royal Marines Base Chivenor Airport,Chivenor,United Kingdom,\N,EGDC,51.08720016,-4.15034008,27,0,E,Europe/London,airport,OurAirports
481,Newquay Cornwall Airport,Newquai,United Kingdom,NQY,EGHQ,50.44060135,-4.995409966,390,0,E,Europe/London,airport,OurAirports
482,RAF Lyneham,Lyneham,United Kingdom,LYE,EGDL,51.5051,-1.99343,513,0,E,Europe/London,airport,OurAirports
483,MoD Boscombe Down Airport,Boscombe Down,United Kingdom,\N,EGDM,51.15219879,-1.747410059,407,0,E,Europe/London,airport,OurAirports
484,RNAS Culdrose,Culdrose,United Kingdom,\N,EGDR,50.08610153,-5.255710125,267,0,E,Europe/London,airport,OurAirports
485,MoD St. Athan,St. Athan,United Kingdom,\N,EGDX,51.4048,-3.43575,163,0,E,Europe/London,airport,OurAirports
486,RNAS Yeovilton,Yeovilton,United Kingdom,YEO,EGDY,51.00939941,-2.638819933,75,0,E,Europe/London,airport,OurAirports
487,Haverfordwest Airport,Haverfordwest,United Kingdom,HAW,EGFE,51.83309937,-4.961110115,159,0,E,Europe/London,airport,OurAirports
488,Cardiff International Airport,Cardiff,United Kingdom,CWL,EGFF,51.39670181,-3.343329906,220,0,E,Europe/London,airport,OurAirports
489,Swansea Airport,Swansea,United Kingdom,SWS,EGFH,51.6053009,-4.067830086,299,0,E,Europe/London,airport,OurAirports
490,Bristol Airport,Bristol,United Kingdom,BRS,EGGD,51.382702,-2.71909,622,0,E,Europe/London,airport,OurAirports
491,Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,EGGP,53.33359909,-2.849720001,80,0,E,Europe/London,airport,OurAirports
492,London Luton Airport,London,United Kingdom,LTN,EGGW,51.87469864,-0.368333012,526,0,E,Europe/London,airport,OurAirports
493,Plymouth City Airport,Plymouth,United Kingdom,PLH,EGHD,50.422798,-4.10583,476,0,E,Europe/London,airport,OurAirports
494,Bournemouth Airport,Bournemouth,United Kingdom,BOH,EGHH,50.77999878,-1.842499971,38,0,E,Europe/London,airport,OurAirports
495,Southampton Airport,Southampton,United Kingdom,SOU,EGHI,50.95029831,-1.35679996,44,0,E,Europe/London,airport,OurAirports
496,Lasham Airport,Lasham,United Kingdom,QLA,EGHL,51.18719864,-1.033499956,618,0,E,Europe/London,airport,OurAirports
497,Alderney Airport,Alderney,Guernsey,ACI,EGJA,49.706104,-2.21472,290,0,E,Europe/Guernsey,airport,OurAirports
498,Guernsey Airport,Guernsey,Guernsey,GCI,EGJB,49.43500137,-2.601969957,336,0,E,Europe/Guernsey,airport,OurAirports
499,Jersey Airport,Jersey,Jersey,JER,EGJJ,49.207901,-2.195509911,277,0,E,Europe/Jersey,airport,OurAirports
500,Shoreham Airport,Shoreham By Sea,United Kingdom,ESH,EGKA,50.835602,-0.297222,7,0,E,Europe/London,airport,OurAirports
501,London Biggin Hill Airport,Biggin Hill,United Kingdom,BQH,EGKB,51.3307991,0.032499999,598,0,E,Europe/London,airport,OurAirports
502,London Gatwick Airport,London,United Kingdom,LGW,EGKK,51.148102,-0.190278,202,0,E,Europe/London,airport,OurAirports
503,London City Airport,London,United Kingdom,LCY,EGLC,51.505299,0.055278,19,0,E,Europe/London,airport,OurAirports
504,Farnborough Airport,Farnborough,United Kingdom,FAB,EGLF,51.2757988,-0.776332974,238,0,E,Europe/London,airport,OurAirports
505,Chalgrove Airport,Chalsgrove,United Kingdom,\N,EGLJ,51.67610168,-1.080829978,240,0,E,Europe/London,airport,OurAirports
506,Blackbushe Airport,Blackbushe,United Kingdom,BBS,EGLK,51.32389832,-0.847500026,325,0,E,Europe/London,airport,OurAirports
507,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83,0,E,Europe/London,airport,OurAirports
508,Southend Airport,Southend,United Kingdom,SEN,EGMC,51.57139969,0.695555985,49,0,E,Europe/London,airport,OurAirports
509,Lydd Airport,Lydd,United Kingdom,LYX,EGMD,50.95610046,0.939167023,13,0,E,Europe/London,airport,OurAirports
510,Kent International Airport,Manston,United Kingdom,MSE,EGMH,51.342201,1.34611,178,0,E,Europe/London,airport,OurAirports
511,Brough Airport,Brough,United Kingdom,\N,EGNB,53.7197,-0.566333,12,0,E,Europe/London,airport,OurAirports
512,Carlisle Airport,Carlisle,United Kingdom,CAX,EGNC,54.9375,-2.809170008,190,0,E,Europe/London,airport,OurAirports
513,Retford Gamston Airport,Repton,United Kingdom,\N,EGNE,53.2806015,-0.951389015,91,0,E,Europe/London,airport,OurAirports
514,Blackpool International Airport,Blackpool,United Kingdom,BLK,EGNH,53.77170181,-3.028609991,34,0,E,Europe/London,airport,OurAirports
515,Humberside Airport,Humberside,United Kingdom,HUY,EGNJ,53.57440186,-0.350832999,121,0,E,Europe/London,airport,OurAirports
516,Barrow Walney Island Airport,Barrow Island,United Kingdom,BWF,EGNL,54.1286111,-3.2675,173,0,E,Europe/London,airport,OurAirports
517,Leeds Bradford Airport,Leeds,United Kingdom,LBA,EGNM,53.86589813,-1.660570025,681,0,E,Europe/London,airport,OurAirports
518,Warton Airport,Warton,United Kingdom,WRT,EGNO,53.745098,-2.88306,55,0,E,Europe/London,airport,OurAirports
519,Hawarden Airport,Hawarden,United Kingdom,CEG,EGNR,53.17810059,-2.977780104,45,0,E,Europe/London,airport,OurAirports
520,Isle of Man Airport,Isle Of Man,Isle of Man,IOM,EGNS,54.08330154,-4.623889923,52,0,E,Europe/Isle_of_Man,airport,OurAirports
521,Newcastle Airport,Newcastle,United Kingdom,NCL,EGNT,55.03749847,-1.691669941,266,0,E,Europe/London,airport,OurAirports
522,Durham Tees Valley Airport,Teesside,United Kingdom,MME,EGNV,54.50920105,-1.429409981,120,0,E,Europe/London,airport,OurAirports
523,East Midlands Airport,East Midlands,United Kingdom,EMA,EGNX,52.83110046,-1.328060031,306,0,E,Europe/London,airport,OurAirports
524,Llanbedr Airport,Llanbedr,United Kingdom,\N,EGOD,52.81169891,-4.123579979,30,0,E,Europe/London,airport,OurAirports
525,RAF Ternhill,Ternhill,United Kingdom,\N,EGOE,52.87120056,-2.533560038,272,0,E,Europe/London,airport,OurAirports
526,RAF Shawbury,Shawbury,United Kingdom,\N,EGOS,52.7981987,-2.668040037,249,0,E,Europe/London,airport,OurAirports
528,RAF Woodvale,Woodvale,United Kingdom,\N,EGOW,53.5816,-3.05552,37,0,E,Europe/London,airport,OurAirports
529,Kirkwall Airport,Kirkwall,United Kingdom,KOI,EGPA,58.95780182,-2.904999971,50,0,E,Europe/London,airport,OurAirports
530,Sumburgh Airport,Sumburgh,United Kingdom,LSI,EGPB,59.87889862,-1.295560002,20,0,E,Europe/London,airport,OurAirports
531,Wick Airport,Wick,United Kingdom,WIC,EGPC,58.45890045,-3.093060017,126,0,E,Europe/London,airport,OurAirports
532,Aberdeen Dyce Airport,Aberdeen,United Kingdom,ABZ,EGPD,57.20190048,-2.197779894,215,0,E,Europe/London,airport,OurAirports
533,Inverness Airport,Inverness,United Kingdom,INV,EGPE,57.54249954,-4.047500134,31,0,E,Europe/London,airport,OurAirports
534,Glasgow International Airport,Glasgow,United Kingdom,GLA,EGPF,55.87189865,-4.433060169,26,0,E,Europe/London,airport,OurAirports
535,Edinburgh Airport,Edinburgh,United Kingdom,EDI,EGPH,55.95000076,-3.372499943,135,0,E,Europe/London,airport,OurAirports
536,Islay Airport,Islay,United Kingdom,ILY,EGPI,55.68190002,-6.256669998,56,0,E,Europe/London,airport,OurAirports
537,Glasgow Prestwick Airport,Prestwick,United Kingdom,PIK,EGPK,55.50939941,-4.586669922,65,0,E,Europe/London,airport,OurAirports
538,Benbecula Airport,Benbecula,United Kingdom,BEB,EGPL,57.48109818,-7.362780094,19,0,E,Europe/London,airport,OurAirports
539,Scatsta Airport,Scatsta,United Kingdom,SCS,EGPM,60.43280029,-1.296110034,81,0,E,Europe/London,airport,OurAirports
540,Dundee Airport,Dundee,United Kingdom,DND,EGPN,56.45249939,-3.02583003,17,0,E,Europe/London,airport,OurAirports
541,Stornoway Airport,Stornoway,United Kingdom,SYY,EGPO,58.21559906,-6.331110001,26,0,E,Europe/London,airport,OurAirports
542,Tiree Airport,Tiree,United Kingdom,TRE,EGPU,56.49919891,-6.869170189,38,0,E,Europe/London,airport,OurAirports
543,RAF Leuchars,Leuchars,United Kingdom,ADX,EGQL,56.3728981,-2.868439913,38,0,E,Europe/London,airport,OurAirports
544,RAF Lossiemouth,Lossiemouth,United Kingdom,LMO,EGQS,57.7052002,-3.339169979,42,0,E,Europe/London,airport,OurAirports
545,Cambridge Airport,Cambridge,United Kingdom,CBG,EGSC,52.205002,0.175,47,0,E,Europe/London,airport,OurAirports
546,Peterborough Business Airport,Peterborough,United Kingdom,\N,EGSF,52.4681015,-0.251111001,26,0,E,Europe/London,airport,OurAirports
547,Norwich International Airport,Norwich,United Kingdom,NWI,EGSH,52.67580032,1.282780051,117,0,E,Europe/London,airport,OurAirports
548,London Stansted Airport,London,United Kingdom,STN,EGSS,51.88499832,0.234999999,348,0,E,Europe/London,airport,OurAirports
549,North Weald Airport,North Weald,United Kingdom,\N,EGSX,51.72169876,0.154166996,321,0,E,Europe/London,airport,OurAirports
550,Sheffield City Heliport,Fowlmere,United Kingdom,\N,EGSY,53.394299,-1.38849,231,0,E,Europe/London,airport,OurAirports
551,Cranfield Airport,Cranfield,United Kingdom,\N,EGTC,52.07220078,-0.616666973,358,0,E,Europe/London,airport,OurAirports
552,Exeter International Airport,Exeter,United Kingdom,EXT,EGTE,50.7344017,-3.413889885,102,0,E,Europe/London,airport,OurAirports
553,Bristol Filton Airport,Bristol,United Kingdom,FZO,EGTG,51.51940155,-2.590830088,226,0,E,Europe/London,airport,OurAirports
554,Oxford (Kidlington) Airport,Oxford,United Kingdom,OXF,EGTK,51.8368988,-1.320000052,270,0,E,Europe/London,airport,OurAirports
555,RAF Benson,Benson,United Kingdom,BEX,EGUB,51.61640167,-1.095829964,226,0,E,Europe/London,airport,OurAirports
556,RAF Lakenheath,Lakenheath,United Kingdom,LKZ,EGUL,52.40930176,0.56099999,32,0,E,Europe/London,airport,OurAirports
557,RAF Mildenhall,Mildenhall,United Kingdom,MHZ,EGUN,52.36190033,0.486405998,33,0,E,Europe/London,airport,OurAirports
558,RAF Wattisham,Wattisham,United Kingdom,\N,EGUW,52.12730026,0.956264019,284,0,E,Europe/London,airport,OurAirports
559,RAF Wyton,Wyton,United Kingdom,QUY,EGUY,52.35720062,-0.107832998,135,0,E,Europe/London,airport,OurAirports
560,RAF Fairford,Fairford,United Kingdom,FFD,EGVA,51.68220139,-1.790030003,286,0,E,Europe/London,airport,OurAirports
561,RAF Brize Norton,Brize Norton,United Kingdom,BZZ,EGVN,51.75,-1.58362,288,0,E,Europe/London,airport,OurAirports
562,RAF Odiham,Odiham,United Kingdom,ODH,EGVO,51.23410034,-0.942825019,405,0,E,Europe/London,airport,OurAirports
563,DCAE Cosford Air Base,Cosford,United Kingdom,\N,EGWC,52.639999,-2.30558,272,0,E,Europe/London,airport,OurAirports
564,RAF Northolt,Northolt,United Kingdom,NHT,EGWU,51.5530014,-0.418166995,124,0,E,Europe/London,airport,OurAirports
565,RAF Coningsby,Coningsby,United Kingdom,QCY,EGXC,53.0929985,-0.166014001,25,0,E,Europe/London,airport,OurAirports
566,RAF Dishforth,Dishforth,United Kingdom,\N,EGXD,54.1371994,-1.420250058,117,0,E,Europe/London,airport,OurAirports
567,Leeming Airport,Leeming,United Kingdom,\N,EGXE,54.2924,-1.5354,132,0,E,Europe/London,airport,OurAirports
568,Leeds East Airport,Church Fenton,United Kingdom,\N,EGXG,53.834301,-1.1955,29,0,E,Europe/London,airport,OurAirports
569,RAF Honington,Honington,United Kingdom,BEQ,EGXH,52.34260178,0.772939026,174,0,E,Europe/London,airport,OurAirports
570,RAF Cottesmore,Cottesmore,United Kingdom,\N,EGXJ,52.735699,-0.648769,461,0,E,Europe/London,airport,OurAirports
571,RAF Scampton,Scampton,United Kingdom,SQZ,EGXP,53.30780029,-0.550832987,202,0,E,Europe/London,airport,OurAirports
572,RAF Wittering,Wittering,United Kingdom,\N,EGXT,52.612598,-0.476453,273,0,E,Europe/London,airport,OurAirports
573,RAF Linton-On-Ouse,Linton-on-ouse,United Kingdom,HRT,EGXU,54.0489006,-1.252750039,53,0,E,Europe/London,airport,OurAirports
574,RAF Waddington,Waddington,United Kingdom,WTN,EGXW,53.16619873,-0.523810983,231,0,E,Europe/London,airport,OurAirports
575,RAF Topcliffe,Topcliffe,United Kingdom,\N,EGXZ,54.20550156,-1.382089973,92,0,E,Europe/London,airport,OurAirports
576,RAF Cranwell,Cranwell,United Kingdom,\N,EGYD,53.03030014,-0.483242005,218,0,E,Europe/London,airport,OurAirports
577,RAF Barkston Heath,Barkston Heath,United Kingdom,\N,EGYE,52.96220016,-0.561625004,367,0,E,Europe/London,airport,OurAirports
578,RAF Marham,Marham,United Kingdom,KNF,EGYM,52.648395,0.550692,75,0,E,Europe/London,airport,OurAirports
579,Mount Pleasant Airport,Mount Pleasant,Falkland Islands,MPN,EGYP,-51.82279968,-58.44720078,244,-3,U,Atlantic/Stanley,airport,OurAirports
580,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11,1,E,Europe/Amsterdam,airport,OurAirports
581,Budel Airfield Kempen,Weert,Netherlands,\N,EHBD,51.255299,5.60139,114,1,E,Europe/Amsterdam,airport,OurAirports
582,Maastricht Aachen Airport,Maastricht,Netherlands,MST,EHBK,50.911701,5.77014,375,1,E,Europe/Amsterdam,airport,OurAirports
583,Deelen Air Base,Deelen,Netherlands,\N,EHDL,52.0606,5.87306,158,1,E,Europe/Amsterdam,airport,OurAirports
584,Drachten Airport,Drachten,Netherlands,\N,EHDR,53.11920166,6.129720211,14,1,E,Europe/Amsterdam,airport,OurAirports
585,Eindhoven Airport,Eindhoven,Netherlands,EIN,EHEH,51.45009995,5.374529839,74,1,E,Europe/Amsterdam,airport,OurAirports
586,Eelde Airport,Groningen,Netherlands,GRQ,EHGG,53.11970139,6.579440117,17,1,E,Europe/Amsterdam,airport,OurAirports
587,Gilze Rijen Air Base,Gilze-rijen,Netherlands,GLZ,EHGR,51.56740189,4.931829929,49,1,E,Europe/Amsterdam,airport,OurAirports
588,De Kooy Airport,De Kooy,Netherlands,DHR,EHKD,52.92340088,4.780620098,3,1,E,Europe/Amsterdam,airport,OurAirports
589,Lelystad Airport,Lelystad,Netherlands,LEY,EHLE,52.4603,5.52722,-13,1,E,Europe/Amsterdam,airport,OurAirports
590,Leeuwarden Air Base,Leeuwarden,Netherlands,LWR,EHLW,53.22859955,5.760560036,3,1,E,Europe/Amsterdam,airport,OurAirports
591,Rotterdam The Hague Airport,Rotterdam,Netherlands,RTM,EHRD,51.956902,4.43722,-15,1,E,Europe/Amsterdam,airport,OurAirports
592,Soesterberg Air Base,Soesterberg,Netherlands,UTC,EHSB,52.12730026,5.276189804,66,1,E,Europe/Amsterdam,airport,OurAirports
593,Twente Airport,Enschede,Netherlands,ENS,EHTW,52.275833,6.889167,114,1,E,Europe/Amsterdam,airport,OurAirports
594,Valkenburg Naval Air Base,Valkenburg,Netherlands,LID,EHVB,52.16609955,4.41794014,1,1,E,Europe/Amsterdam,airport,OurAirports
595,Woensdrecht Air Base,Woensdrecht,Netherlands,WOE,EHWO,51.4491,4.34203,63,1,E,Europe/Amsterdam,airport,OurAirports
596,Cork Airport,Cork,Ireland,ORK,EICK,51.84130096,-8.491109848,502,0,E,Europe/Dublin,airport,OurAirports
597,Galway Airport,Galway,Ireland,GWY,EICM,53.30020142,-8.941590309,81,0,E,Europe/Dublin,airport,OurAirports
599,Dublin Airport,Dublin,Ireland,DUB,EIDW,53.421299,-6.27007,242,0,E,Europe/Dublin,airport,OurAirports
600,Ireland West Knock Airport,Connaught,Ireland,NOC,EIKN,53.91030121,-8.818490028,665,0,E,Europe/Dublin,airport,OurAirports
